"Dokonalý zabiják";"čaj ? “ Slaton se zazubil . „ Ne ,";"děkuji";". “ „ Tak tím je to jasné . Nejste"
"Dokonalý zabiják";"co vlastně návštěvy v Izraeli pijí . „ Ne ,";"děkuji";", “ odmítl Bloch . „ Mám za sebou osmihodinový"
"Dokonalý zabiják";"tam ráda podívám . “ „ Jejda , moc vám";"děkuju";", slečno Merrillová . A buďte prosím opatrnější než já"
"Dokonalý zabiják";"navždy zůstanete – nenahraditelní . A nakonec z celého srdce";"děkuji";"své manželce Rose za nekonečnou trpělivost s celou touhle záležitostí"
"Dům s vypůjčeným výhledem";"teď chcete hodit za hlavu . “ „ No ,";"děkuju";"za kompliment . Asi uzrál čas … , “ absurdnost"
"Dům s vypůjčeným výhledem";"Ještě víno ? zamrkají dlouhé řasy . Už ne ,";"děkuji";". Anebo přece , děkuji . Ať se prospí do"
"Dům s vypůjčeným výhledem";"řasy . Už ne , děkuji . Anebo přece ,";"děkuji";". Ať se prospí do nové reality . Filmy ,"
"Dům s vypůjčeným výhledem";", aby o tobě věděl . “ „ Moc ti";"děkuju";", to je skvělý , “ říká vděčně Zoa ."
"Dům s vypůjčeným výhledem";"obraz zkoumali . “ „ Vážně ? Tak to moc";"děkuju";". A co mi teda radíš dál ? “ Tom"
"Dům s vypůjčeným výhledem";"tenisky zahlédla už od dveří . „ Jedno capuccino ,";"děkuju";", “ říká Zoa servírce , a když se otáčí"
"Dům s vypůjčeným výhledem";"Ach ano , takže ho tlačí čas . „ Tak";"děkuji";", “ Zoa se trochu neohrabaně zvedá z nízkého sezení"
"Dům s vypůjčeným výhledem";"na něj mrkne : „ Moc jste mi pomohl ,";"děkuju";", “ řekne co nevlídněji . Ona se umí také"
"Dům s vypůjčeným výhledem";"doširoka usmát a hned mu to předvede . „ A";"děkuju";"za prohlídku krásné galerie . “ Procházejí směrem k výtahům"
"Dům s vypůjčeným výhledem";"on teď musí opačným směrem . „ Tak jo ,";"děkuju";"za výlet do období Eda , bylo to skvělý ."
"Dům s vypůjčeným výhledem";"v hlase . „ Ale to si špatně vysvětlujete ,";"děkuju";"moc ! Ale … “ „ Promiňte , já teď"
"Dům s vypůjčeným výhledem";"Třeba . Tahkhle nějak ? Jistě . Děkuji . Já";"děkuji";". Přichází ještě jeden mladík , takové ucho , na"
"Dům s vypůjčeným výhledem";"? “ „ Aha . Ledový , tedy ajsu ,";"děkuji";". “ „ I já děkuji . “ S čajem"
"Dům s vypůjčeným výhledem";", tedy ajsu , děkuji . “ „ I já";"děkuji";". “ S čajem jí přináší i noviny . Zoa"
"Dům s vypůjčeným výhledem";"uznale hledí . V tom pohledu je toho tolik :";"děkuju";"za výbornou službu , jste dobří , cením si vás"
"Dům s vypůjčeným výhledem";"A policajt jen zakroutí hlavou : Radši jeďte . Já";"děkuju";", děkuju moc , a sešlápnu plyn , pryč !"
"Dům s vypůjčeným výhledem";"jen zakroutí hlavou : Radši jeďte . Já děkuju ,";"děkuju";"moc , a sešlápnu plyn , pryč ! Pryč !"
"Dům s vypůjčeným výhledem";"ano , jistě , tu si také určitě pořídím ,";"děkuji";". Prohlíží si je , jak jsou čistí , pročištění"
"Dům s vypůjčeným výhledem";"nikdy , že jsi dcerou českou . “ Děkuju ,";"děkuju";"pěkně , říkala Zoa a pomyslela si : Babi ,"
"Dům s vypůjčeným výhledem";"pokoje . Pokoje lidí z kategorie single . Ano ,";"děkuji";", ne , nechci polopenzi . Pokoj je tmavý ,"
"Dům s vypůjčeným výhledem";"Jak se vám spalo ? “ „ Dobré ráno ,";"děkuju";", spalo se mi … “ široce se usměje ,"
"Dům s vypůjčeným výhledem";"slovo modlitba zazpívá trochu vyčítavým tónem . „ Aha ,";"děkuji";". “ Zoa si sedá na dřevěný schod a začne"
"Dům s vypůjčeným výhledem";"K výčitce nabízí : Ještě kávu ? „ Ne ,";"děkuji";". Já vím , tohle je ale zvláštní případ ,"
"Stvoření";"přesně to řekne , nic víc . Mohla říct aspoň";"děkuju";"za tu svačinu , co mu zase celou snědla ."
"Stvoření";"Jak teď z toho ven ? „ Asi ne ,";"děkuju";"… “ zkouší to Čmelák . Muž do něj zabodne"
"Stvoření";"tubičku přece jen vzala . „ No tak to moc";"děkuju";"… “ „ A kdopak to vlastně říkal ? “"
"Detektiv v hedvábných boxerkách";"lehátko tam na to bude stačit . „ Ne ,";"děkuji";", D’Estine , “ vmísil se do toho spěšně Jago"
"Detektiv v hedvábných boxerkách";"dobrá . Dobrou noc , Henry , a ještě jednou";"děkuji";"za ten váš dnešní statečný výkon . “ Jago se"
"Detektiv v hedvábných boxerkách";"KAPITOLA Má nejdražší Lydie ( četl seržant Cribb ) ,";"děkuji";"Vám za Váš dopis , který jsem včera obdržel ,"
"Detektiv v hedvábných boxerkách";"trochu piva ? “ „ Už jsem měl dost ,";"děkuju";". “ Ebeňák vyšel z místnosti . Nikdo nevěřil ,"
"Skořápka";"„ Jsem trochu neupravená , “ odvětí , „ ale";"děkuju";"ti . “ Teatrálně ztlumí hlas , jako by chtěla"
"Skořápka";"Vím , že budete mít hodně návštěv . Moc vám";"děkuju";"… “ „ Pššt ! “ Potichoučku jdeme na odpočívadlo"
"Skořápka";"co víte . “ „ Řeknu . Děkuju . A";"děkuju";"za tu knížku . “ Obejmou se a políbí a"
"Drake";", a mezi námi , pokud takhle feťáci žijí ,";"děkuji";", nechci . Buď šlo o preventivní averzní terapii ,"
"Budu vším, čím mě chceš mít";"laborce v Minneapolis ? “ „ Mám se fajn ,";"děkuji";"za optání . A ty ? “ „ Mluvím vážně"
"Budu vším, čím mě chceš mít";"e-mailem . “ Hajzl . Ženatý učitel . „ Mockrát";"děkuji";". “ Zavěsil jsem dřív , než stačila ještě něco"
"Budu vším, čím mě chceš mít";"autorkám nakladatelství Emily Bestler Books je skutečná čest . Mockrát";"děkuji";"také Claire Millerové za to , že byla mou první"
"Budu vším, čím mě chceš mít";"manžel má skvělé nápady na tituly . ) Jako vždy";"děkuji";"Tomovi a Lindě Montgomeryovým , že mi nikdy neřekli ,"
"Budu vším, čím mě chceš mít";"neřekli , že velblouda uchem jehly neprotáhneš . A samozřejmě";"děkuji";"také Seanu Montgomerymu za to , že mě držel u"
"Zachrání doktor Proktor Vánoce?";"mám ti přečíst předpověď počasí ? “ „ Ano ,";"děkuju";". A když už jsme u těch vánočních dárků ,"
"Zachrání doktor Proktor Vánoce?";"Dolores , “ poplácal Bulík žirafí hlavu . „ A";"děkuju";"za skřítkovský kostým . “ Spokojeně přejel rukou po hladkém"
"Zachrání doktor Proktor Vánoce?";"žhnoucího konce se linul kouř . „ Úžasné ! Moc";"děkuju";"! A krásné Vánoce . “ „ Krásné Vánoce ,"
"Zachrání doktor Proktor Vánoce?";"ji nemusel mít pověšenou na zdi . “ „ Moc";"děkuju";", mami ! “ Bulík trubku vytáhl . Máma vstala"
"Posvátné lži Minnow Blyové";"to , jak byli z knihy nadšení . Zejména pak";"děkuji";"úžasné Kristin , Larrymu , Priscille , Susanně , Maggie"
"Posvátné lži Minnow Blyové";"mi během celého procesu psaní věrnou stoupenkyní . A nakonec";"děkuji";"celé své rodině za upřímnou podporu mých snů . Zvláštní"
"Stavitelé Arestonu";"To vy jste mě vytáhl do člunu . Budiž ,";"děkuji";"vám , i když jsem o to dvakrát nestál ."
"Jedna + 1";"oháněli hůlkami a neustále říkali „ prosím “ a „";"děkuji";"“ . Takhle vychovaně a klidně to se mnou a"
"Jedna + 1";"ještě jednu otázku týkající se upřímnosti . Milý Tome ,";"děkuji";"Ti za Tvé maily !!! Adresy bohužel poskytovat nemůžeme ."
"Jedna + 1";"parta školáků a vysvobodila nás z mlčení . „ Mockrát";"děkuju";", pane Tome , “ řekla Annette . Odešel jsem"
"Jedna + 1";", že jí zdrhnu s nějakým chlapem . Ale stejně";"děkuju";". “ Zmizela dřív , než jsem stačil jakkoli zareagovat"
"Jedna + 1";"nepanoval takový chaos jako v mé fiktivní pekárně . Rovněž";"děkuji";"Christianu Schlosserovi z Aachener Printen und Schokoladenfabrik HenryLambertz , který"
"Jedna + 1";"svých kolegů z Co - Working - Office . Také";"děkuji";"skvělému týmu z nakladatelství Kiepenheuer & Witsch , především pak"
"Jedna + 1";", když přicházím s podivínskými nápady . V neposlední řadě";"děkuji";"Jolandě . Její odvaha byla vzorem pro mou postavu ."
"Plíseň";"Vážně ? Děkuji . Ne , rozumím . I tak";"děkuji";". “ Vložil si telefon zpátky do kapsy . „"
"Plíseň";"znamení . Třeba to bude zábava . „ Ano ,";"děkuji";". “ Nalila vodu do sklenice a posadila se k"
"Plíseň";"Dáš si něco k pití ? “ „ Ne ,";"děkuji";", “ odmítl a okamžitě toho zalitoval . V krku"
"Plíseň";", díky nimž se Ódinovo dítě stalo tak úspěšným —";"děkuji";"všem , kteří ho přečetli , doporučovali , recenzovali a"
"Plíseň";"mluvím . Ujišťuji vás , že vás sleduji . Moc";"děkuji";"také spolku Fabelprosaens venner , který Ódinovu dítěti udělil ocenění"
"Plíseň";"jsem nepotřebovala srdíčkový smajlík . “ < 3 A samozřejmě";"děkuji";"i ostatním fantastickým přátelům - spisovatelům ze spolku Fabelprosalauget ."
"Plíseň";"Evě C . Thesenové , kompetentní skálopevné ženě . Dále";"děkuji";"Anne Cathrine a Henrikovi z Gyldendal Agency , tvářím trilogie"
"Plíseň";"rešerších k Plísni se podílela i řada odborníků . Moc";"děkuji";": — Alexanderu K . Lykkemu , jazykovému poradci ,"
"Hračkář";"unavená , aby si tohle vůbec přečetla . Nicméně ti";"děkuji";". Ze všeho nejvíc tato kniha dluží všem přeživším holokaustu"
"Ostří mrtvého muže";"naděje byla rychle rozprášena . „ V naprostém pořádku ,";"děkuji";". Donesl bys nám ještě víno ? Ráda bych s"
"Tání";"mističku , kterou se křižuje a že nesmíme říkat „";"děkuji";"“ , ale „ amen “ . Aby žáci z"
"Sluneční cyklus";"čokoládu , ona už pila čaj . „ Moc vám";"děkuju";"za váš čas , navíc když jsme tu oba v"
"Sluneční cyklus";"„ Nesedneš si s námi ? “ „ Ne ,";"děkuju";", “ odpověděla s chabým úsměvem , „ nebudu vás"
"Sluneční cyklus";"zakroutila hlavou : „ Ne , sama . Moc ti";"děkuju";", byl to skvělý den . “ „ Ozvu se"
"Svatý rváč";"se mezitím objevil tenký proužek svítání . „ Já ti";"děkuji";"za báječnou společnost , Jeronýme . Brzy se zase uvidíme"
"Svatý rváč";"který v kapli dohlížel na pořádek . „ Ano ,";"děkuji";", “ koupil si od něj Jeroným svíčku tenkou jako"
"Svatý rváč";"svolávat poutníky na další cestu . „ Ještě jednou ti";"děkuji";"za vodu , Jeronýme z Prahy , “ řekla žena"
"Svatý rváč";"zamluvil to těžké ticho po její zpovědi . „ A";"děkuji";"ti , že jsi mi to pověděla . “ „"
"Svatý rváč";"vodu ze džbánu a Jan přikývne . „ Ano ,";"děkuji";"ti . “ Kolem stolu jich v jejím domě v"
"Malinka";"nemá odvahu ani peníze . Tak ano , dobrá ,";"děkuji";". Ina si v kumbálu vedle kýblu s hadrem svlékala"
"Malinka";", tyhle pravidelné tiché zvuky lidského těla . Ne ,";"děkuji";". Nepřekvapí ji , že film je příšerný . To"
"Malinka";"! To je prostě konec . “ PODĚKOVÁNÍ — Především";"děkuji";"své kamarádce hebraistce a překladatelce Magdaleně Křížové za neutuchající podporu"
"Malinka";"stomatoložce . Za kritickou reflexi textu z hlediska otázek náboženských";"děkuji";"evangelickému faráři Mikuláši Vymětalovi , Th . D . —"
"Zmizelý";"slaboch , bezpáteřnej lhář a zkurvenej chlívák ? Ne ,";"děkuju";". ICE9 : Třeba to není tak , jak se"
"Zmizelý";"v obleku . Odmítavě zvedne dlaň . „ Nechci ,";"děkuju";". “ „ Nesháním peníze na charitu , “ rozběhnu"
"Zmizelý";"teče . Chcete aspoň tu ? “ „ Ne ,";"děkuju";". “ Žmoulá v ruce pomačkaný letáček , ale o"
"Zmizelý";"kávu ? Nebo radši vodu ? “ „ Nic ,";"děkuju";"vám . “ Posadím se na židli nejblíž ke dveřím"
"Zmizelý";"to nezvládnou . Ale nechám je běžet . Poděkování Nesmírně";"děkuji";"Caroline Kirkpatrickové za podporu , pomoc a osvícené redaktorské zásahy"
"Zmizelý";"ze Zmizelého knihu , na kterou jsem pyšná . Upřímně";"děkuji";"i všem ostatním v nakladatelstvích Avon a HarperCollins za tvrdou"
"Zmizelý";"vaší dceři kniha líbí , Clare ! S nezměrnou láskou";"děkuji";"svým rodičům Regovi a Jenny Taylorovým , jejichž neutuchající podpora"
"Zmizelý";"s čtenáři a jinými autory . Jste jedničky ! Vřele";"děkuji";"i sestře Bec a bratru Daveovi , že mi poskytují"
"Zmizelý";"ráda poděkovala , ale dochází mi prostor , a tak";"děkuji";"bristolským SWANS , bandě z Brightonu ( bývalé i současné"
"Opozdilec";", o zařízení koupelny , o vzor kuchyňských obkladaček …";"děkuju";"pěkně ! Už jednou jsem se s Monikou zařizoval a"
"Opozdilec";"odrážet infantilní výmluvou : „ Désirému se daří dobře ,";"děkuju";"za optání . Proč se vlastně ptáte ? Je zkrátka"
"Opozdilec";"takže to dělá celkem 135 euro , pěkně prosím ,";"děkuju";"a nashledanou ! ‘ A my si to máme nechat"
"Opozdilec";"u snídaně . „ Kafe a pohřební muzika , pěkně";"děkuju";"! “ A já nikdy neměl koule na to ,"
"Opozdilec";"toho nosí domů samou špínu a zárodky nemocí ! Pěkně";"děkuju";"! “ Je to paráda , když přijde Monika na"
"Chuligán";"za starýho Pita utratil peněz dost . Za to ti";"děkuju";". “ „ Určitě ? “ „ Stopro . Jinak"
"Chuligán";", a poděkuju za dobrý jídlo . Mie zašeptá „";"děkuju";"“ a pak společně odnesem nádobí do kuchyně . „"
"Chuligán";"„ To je v pohodě , paní Seidelová . Mockrát";"děkuju";", “ řeknu a namažu si chleby , i když"
"Chuligán";"dívat ? “ Sám zavolám zpátky : „ Ne ,";"děkuju";", paní Seidelová . Musím padat . “ Mlčky sejdem"
"Kde kvete tráva";"přesvědčit , že skutečně nic neví ? „ Ne ,";"děkuji";"za pozvání , ale není to nutné , “ odvětila"
"Deníky z krypty";", shodím tě do Vltavy . “ „ Né ,";"děkuji";". Vykoupu se až u Mařenky pěkně v teplé vodě"
"Deníky z krypty";"políbí . „ Pozdravuj ode mě Lídu . Že jí";"děkuju";". Za všechno . Buďte opatrné . Buďte sbohem ."
"Deníky z krypty";"neváhala bojovat s mou gramatikou i v horečkách . Dále";"děkuji";"Pavlu Suchému z České Třebové , který mi pomáhal nahlédnout"
"Odloučení";"reflexně , způsobem , jakým lidé říkají dobrý den ,";"děkuji";", není zač , jakým muž otevírá ženě dveře ."
"Odloučení";". Nic mi nechybí , odpověděla jsem . Ještě jednou";"děkuji";". Otevřel dveře , ukročil stranou a nechal jí vstoupit"
"Odloučení";"v tomhle luxusním pokoji chovala tak nenuceně . Ne ,";"děkuji";", opravdu nic nepotřebuji . Konečně odešel . Myslela si"
"Odloučení";", jsem lepší než oni . Křikla jsem , že";"děkuju";", a oni mě zamávali a pak pokračovali v hovoru"
"Krása je stigma";"se mohou kdykoliv objevit , říkali . „ Ne ,";"děkuji";", “ odpovídala . „ Jsem na cestě za pokladem"
"Krása je stigma";"zbývá jen jedna , Adinda . “ „ Ano ,";"děkuji";", paní . Přišel jsem požádat o její ruku ."
"Krása je stigma";", “ řekla mu , „ Sbohem , chlapče ,";"děkuji";"ti za tvoji pomoc . “ Pak zmizela , proměnila"
"Superholky";"nimi ležely masky duchů . „ Výborně , Honzíku ,";"děkuji";"za pomoc . Můžeš se vrátit do třídy . Panu"
"Superholky";"třídy . Panu učiteli Hájkovi vyřiď , že mu moc";"děkuji";", že tak spolehlivého chlapce uvolnil z vyučování , aby"
"V jakém jazyce sním?";"zdvořile , těžce polknou a řeknou : „ Výborně ,";"děkuji";"vám . “ Matka dostala jméno Raisa ( Rachel )"
"V jakém jazyce sním?";"au pair . Těším se na vaši odpověď . Předem";"děkuji";". S pozdravem … Obratem jsem dostala velice vstřícnou odpověď"
"Kříž Romanovců";"Všechno je to ve zprávě . “ „ Tak to";"děkuju";", “ řekla kysele , „ ale jak už jsme"
"Kříž Romanovců";". “ Rozložil si ubrousek na klíně . „ Moc";"děkuju";". “ Hovor se zadrhával a znovu rozbíhal . Slater"
"Kříž Romanovců";"se mu začínal usazovat mokrý sníh . „ Jo ,";"děkuju";", “ řekla unaveným hlasem někoho , kdo tu větu"
"Kříž Romanovců";"nějaké důkazy ve formě DNA . “ „ Ano ,";"děkuju";"vám , “ řekl Kozak a navlékl si za uši"
"Vůle";"se trochu vzpamatuje , „ kalhoty v hajzlu . Pěkně";"děkuju";"! “ Jean popadne poloprázdnou plechovku s barvou a neváhá"
"Vůle";"jí držíte vlasy nahoře a odhalujete tak delikátní ouška :";"děkuju";"vám . Rtěnko , co činíš její rty tak lačné"
"Vůle";". Rtěnko , co činíš její rty tak lačné :";"děkuju";"ti . Jak jí oči díky řasence jiskří : zdvořilé"
"Příběh jedné moskevské ulice";"nezůstane na večeři ? “ „ Ano . Ne ,";"děkuji";"… “ Až za roh ulice pronásledoval plachého skladatele energický"
"Příběh jedné moskevské ulice";"slabým hlasem : „ Děkuju ti , děvenko , mockrát";"děkuju";"! “ A když stařena usne , smrt ji začne"
"Příběh jedné moskevské ulice";"Táni . Řekl jim : „ Vyřiďte , že jí";"děkuju";". Až mi bude líp , ozvu se jí ."
"Příběh jedné moskevské ulice";"do pusy . Nemusíte se ostýchat . Přesně tak ,";"děkuji";". Popelník staví Grigorij přímo přede mě . “ „"
"Příběh jedné moskevské ulice";"Co naplat , Alexeji Dmitriči , i tak vám mockrát";"děkuju";". Jsem prostý člověk , chápu , že povídat si"
"Příběh jedné moskevské ulice";"opilý . Ale pořád mi to ještě pálí . Pěkně";"děkuju";"za poučení , ale zabalit to ještě nechci . Ne"
"Příběh jedné moskevské ulice";"můžu mít svoje … nějaké … různé plány . Uctivě";"děkuju";"za pohoštění , a taky že jste se mě neštítil"
"Příběh jedné moskevské ulice";"pohlédla na Vasju něžnýma zamyšlenýma očima . „ Moc vám";"děkuju";", milý Vasjo . “ „ Za co ? “"
"Příběh jedné moskevské ulice";"Ano , za přátelství , máte pravdu . A já";"děkuju";"vám , Táňo , za to , že jste ."
"Příběh jedné moskevské ulice";"Na vaše zdraví , soudruhu . Mockrát vám za všechno";"děkuju";", za vaše vědecké rady a názory . Chytrému jste"
"Příběh jedné moskevské ulice";"podávala talířek s cukrem , řekl : „ Ne ,";"děkuji";", mám svůj . “ Vytáhl z kapsičky od vesty"
"Příběh jedné moskevské ulice";", ale něco se najde . “ „ Ano ,";"děkuju";", to je taky důležité . “ Vařili společně a"
"Příběh jedné moskevské ulice";"zastaví , nejlépe hned zítra večer . „ A mnohokrát";"děkuji";"za ty rance . “ „ Zítra vám donesu zbytek"
"Příběh jedné moskevské ulice";". Táňa rychle ucouvla a řekla : „ Moc vám";"děkuji";". “ Vrátil ruku do kapsy : „ Na shledanou"
"Daleko v srdci";"na to prý připravit . Odepsal jsem jí , že";"děkuji";", protože byla laskavá a protože jsem vděčný . Neřekl"
"Krev pro rusalku";"něco k pití ? “ „ Já nic nechci ,";"děkuju";". “ „ Vážně ne ? Irena umí výbornou brazilskou"
"Krev pro rusalku";"jsem to s sebou . “ „ Jsi skvělá ,";"děkuju";". Podívám se na to . “ „ Nabídka pomoci"
"Odpusť, že jsem se vrátil";"pootevřené dveře . „ I ty , Aničko . A";"děkuju";", “ říká Mojmír to , co pokaždé . S"
"Odpusť, že jsem se vrátil";"třaskavou směs . Drahá maminko , Hynku a dědo ,";"děkuji";"za Vaše dopisy i lístky , a hlavně také za"
"Odpusť, že jsem se vrátil";"brance na konci sadu . „ Za ty knížky moc";"děkuji";". Snad na ně přes zimu budu mít víc času"
"Mesopotamis";"„ Nebudou tady . “ „ To mi nedošlo ,";"děkuju";", že jsi mě poučila . “ „ Zůstanou tady"
"Loď";"vytvářejí krásu prostřednictvím knih , hudby , filmů … A";"děkuji";"mým prvním čtenářům . Jste skvělí , úžasní a nepostradatelní"
"Loď";"Můj Pane , ta planeta se ti povedla . A";"děkuji";"ti za tvou lásku , moudrost , ochranu , dary"
"Loď";"být pro adresáta značně bolestivé . „ Ještě jednou uctivě";"děkuji";"za poučení , připomenutí služebního věku atakdále ! Rudyarda Kiplinga"
"Loď";"Už je ti líp ? “ „ Už ano ,";"děkuji";". “ Přistáli jsme opět na Canaveralu – byl lidstvem"
"Loď";", nejsou vybíraví . “ „ Přenos , prosím ,";"děkuji";". “ Tlak , tep , hodnoty adrenalinu … „"
"Loď";"“ „ Já vím , kapitáne . Na viděnou a";"děkuji";". “ Uklonil se mně a Hannah a my jemu"
"Loď";"z našich společných večerů na můstku . „ Ó ,";"děkuji";", ty lichotníku . “ Jeho hodnocení mé osoby mě"
"Loď";"“ . „ Sarkasmus poznám a není zapotřebí . A";"děkuji";"ti za mé jméno , Liame . U nás jména"
"Loď";"jednou – rozhodně ne naposledy – vám a vašim lidem";"děkuji";"za záchranu z naprosté záhuby . “ „ Já zdravím"
"Loď";"jsem obdržel DVD od jedné nejmenované tajné služby . Že";"děkuji";", poslal jsem jim vzkaz , ačkoliv to byl ,"
"Král David";"myslíš jen na zábavu … “ „ Ještě jednou ti";"děkuji";". “ „ … ale máš bystrý rozum , dost"
"Král David";". „ Usedlost Baal - chasór samotná , za kterou";"děkuji";"tvé milosti , je poklad , který mi může závidět"
"Král David";"tisícům mužů . „ Jsi hodný syn , Abšalóme ,";"děkuji";"ti , “ řekl David , „ ale bude lepší"
"Volný pád";"jít lehnout a nechci šálek kávy , ale i tak";"děkuji";", Shannon . Chci doválet tohle těsto a dát ho"
"Volný pád";"kávu ? “ „ Zavrtěla hlavou . „ Ne ,";"děkuji";". Zřejmě bych měla jít . “ „ Dobře ,"
"Volný pád";". Ne , říkala jsem pořád dokola . Ne ,";"děkuji";". Večer před oslavou jsem zip zapnula snadno . Jakmile"
"Volný pád";"lžičku a zamíchala vše malou stříbrnou . „ Ano ,";"děkuji";". “ Upila jsem doušek a ovládala se , abych"
"Volný pád";"se ocitla , a přemáhám smích . „ Ne ,";"děkuji";". “ „ Pokoj číslo třicet jedna je ve třetím"
"Volný pád";"popruh a přehodím si kabelu přes rameno . „ Mockrát";"děkuju";". “ Pokoj je malý , ale čistý . Na"
"Volný pád";"Drží se však na stejné úrovni a v duchu tiše";"děkuju";"Chetovi , že mi prodal tohle auto . Začínám si"
"Volný pád";"nabídl jí . „ Cukr ? “ „ Ne ,";"děkuji";". Jen mléko . “ Vysypal do svého šálku lžičku"
"Volný pád";"neříkali , že kniha stojí za houby . Na závěr";"děkuji";"rodině – Pimentelovým i Robertsonovým – jsou zkrátka úžasní ."
"Podivná holka";"Myslím , že to nebude nutné , paní učitelko ,";"děkuji";". “ 13 – Imogen Moje nová kancelář se od"
"Podivná holka";"“ „ Ne , ne , je mi akorát ,";"děkuju";". Jenom to dopiju a půjdu do postele , jestli"
"Podivná holka";"chci , “ drze odpoví Billy . „ Ne ,";"děkuji";", “ řekne Ellie . „ Psssst , “ zasyčí"
"Podivná holka";"k pěknému nablýskanému kávovaru . „ Dám si kávu ,";"děkuji";". “ Vypadá to , jako kdyby dveře a stůl"
"Podivná holka";"a Elliina pěstounka už je na cestě sem . Moc";"děkuju";", že jste mohla dorazit takhle rychle . Chce mluvit"
"Podivná holka";"mém ostudném pádu slyšel . „ Ano , jsem ,";"děkuju";", “ odpovím . „ Hloupá nehoda . “ „"
"Podivná holka";", ty káčo jedna pitomá . „ Každopádně vám moc";"děkuju";". Hádám , že to není žádná legrace mít na"
"Podivná holka";"úsměv ji hřeje jako tisíc sluncí . „ Páni ,";"děkuju";"! Víš , že jsi opravdu bezvadná ? “ Ellie"
"Podivná holka";", dostat od vás takovou důvěru . Úžasné , moc";"děkuju";". “ „ Mně neděkujte . “ Florence se přátelsky"
"Podivná holka";"vámi přišel . Nějaká dívka . “ „ Dobře ,";"děkuju";", “ zaváhám a uvědomím si , že si doteď"
"Podivná holka";"? “ zeptá se okamžitě Mary . „ Ne ,";"děkuju";", to je v pohodě . Co dalšího jsi chtěla"
"Podivná holka";", dobře si vzpomínám , že jsi tady vyrostla ,";"děkuju";". Ale všechna ta léta mezi tím , zkrátka jsi"
"Podivná holka";"určitě musela být tou nejhorší noční můrou . Takže velice";"děkuji";"vám všem z Hasičského a záchranného sboru Shropshire . Vím"
"Podivná holka";"Pammy za zapůjčení jejího jména a pestrého slovníku . Také";"děkuji";"panu Maxwellovi a jeho manželce Florence za jejich štědrost při"
"Podivná holka";", co mě během mé spisovatelské kariéry potkalo . Dále";"děkuji";"všem svým přátelům i rodině za opravdu vtipné množství háčkovaných"
"Jak ti zmizet ze života";"Marii Zerrové , Tracy Pesikoffové a Daleu Andrewsovi . A";"děkuji";"své legrační rodině za to , že jsou vždycky nadšení"
"Jak ti zmizet ze života";", což nijak neumenšuje můj vděk , z hloubi duše";"děkuji";"své agentce Helen Breitwieserové , která při mně stojí už"
"Jak ti zmizet ze života";"říkat . Máma na mě zamrkala . „ Ne ,";"děkuji";", “ opravila jsem se . „ Nepotřebuji cvičitele ."
"Jak ti zmizet ze života";"člověk musí mít nějaké neřesti . „ Ne , ale";"děkuji";", “ odpověděl Ian . Kitty se ke mně otočila"
"Mike a Lili";"musí někteří moji spolužáci a kamarádi žít , každé ráno";"děkuju";"Bohu , že vstávám do klidné a spokojené rodiny ."
"Mike a Lili";"“ usmála se na mě . „ Vážně ti moc";"děkuju";". Byla bych strachy bez sebe . “ Notnou chvíli"
"Mike a Lili";"jestli se na to cítíš . “ „ Tak ...";"děkuju";", “ hlesla jsem překvapeně . „ Eva , “"
"Den, kdy se to stalo";"ruce má polystyrenový kelímek s čajem . „ Ne ,";"děkuju";", “ odpovím a vrátím se k jízdnímu řádu ."
"Den, kdy se to stalo";"když vykročíme ke dveřím . „ A ještě jednou vám";"děkuju";", že jste mě odvezla domů . Opravdu si toho"
"Den, kdy se to stalo";"Nedáte si čaj nebo kafe ? “ „ Ne ,";"děkuji";", “ odmítnu a sednu si naproti ní . „"
"Den, kdy se to stalo";"„ No , když myslíte . “ „ Ano ,";"děkuji";"vám . “ Otočím se k odchodu , ale Graylingová"
"Den, kdy se to stalo";"odpovím a sesunu se na postel . „ Ne ,";"děkuji";"vám . Na shledanou . “ Když ukončím hovor ,"
"Den, kdy se to stalo";"když si vzpomenu na realitní kancelář . „ Ano ,";"děkuji";", že jste mi zavolala , ale já se ve"
"Den, kdy se to stalo";"aby náhodou neřekla ještě něco . „ I tak vám";"děkuju";". Moc jste mi pomohla . “ 34 Průmyslová zóna"
"Den, kdy se to stalo";". Předpovídají bouřky . “ „ Jsem v pohodě ,";"děkuju";", “ řeknu mu . Znovu se otočím k řece"
"Občas lžu";"“ „ Vypadá to horší , než to je ,";"děkuju";"vám . Víte , jak dlouho bude v tomhle stavu"
"Občas lžu";"před pár měsíci přivezla z Maroka . „ Postojím ,";"děkuju";", “ odpověděla jsem . „ Sedni si , “"
"Občas lžu";"“ nabídla se Madeline . „ Jsem v pořádku ,";"děkuju";", “ vypravila jsem ze sebe a usadila se ."
"Občas lžu";", aby mě pustil . „ Mám se dobře ,";"děkuju";". Co rodina ? “ zeptala jsem se , když"
"Občas lžu";"láhvi domácího vína na stole . „ Já ne ,";"děkuju";". “ Ušklíbla se , ale nemohla jsem říct pravdu"
"Občas lžu";"vrátil táta . Říkal pořád „ promiňte “ a „";"děkuju";"“ , jako by neznal jiná slova . Když pak"
"Občas lžu";"jen v rozmezí několika hodin . „ Já ne ,";"děkuju";", “ odmítla jsem . „ Neblázni , jsou Vánoce"
